Id,Probability
20513,0.31141287
20514,0.6439921
20515,0.07453525
20516,0.54455787
20517,0.091956325
20518,0.2362689
20519,0.08735065
20520,0.28008586
20521,0.24969505
20522,0.05790477
20523,0.17904331
20524,0.39865932
20525,0.1724352
20526,0.52639085
20527,0.09519813
20528,0.787334
20529,0.42988676
20530,0.06452914
20531,0.06971714
20532,0.80557346
20533,0.2678039
20534,0.02509365
20535,0.45000508
20536,0.47929862
20537,0.25378796
20538,0.8387557
20539,0.21096249
20540,0.063605055
20541,0.083848506
20542,0.10975867
20543,0.8024537
20544,0.49549648
20545,0.054168172
20546,0.11052472
20547,0.09354356
20548,0.7004104
20549,0.6280562
20550,0.22508405
20551,0.1131702
20552,0.043212257
20553,0.07934292
20554,0.06468573
20555,0.09620207
20556,0.15158068
20557,0.5795114
20558,0.1605227
20559,0.1371397
20560,0.24466941
20561,0.8892417
20562,0.26804864
20563,0.16462502
20564,0.59053785
20565,0.80376863
20566,0.28104106
20567,0.09856505
20568,0.47614515
20569,0.1636603
20570,0.07315984
20571,0.47303468
20572,0.13750929
20573,0.9358304
20574,0.4661153
20575,0.6537759
20576,0.76563394
20577,0.12949242
20578,0.65319294
20579,0.39082032
20580,0.6800571
20581,0.09496567
20582,0.054041017
20583,0.10120854
20584,0.1257332
20585,0.21734458
20586,0.5192109
20587,0.5308978
20588,0.78885055
20589,0.28850165
20590,0.6637837
20591,0.63497466
20592,0.18282038
20593,0.52699107
20594,0.9435947
20595,0.2998803
20596,0.97614175
20597,0.49953482
20598,0.03372057
20599,0.60040677
20600,0.046447534
20601,0.1233962
20602,0.04294827
20603,0.18254904
20604,0.26066387
20605,0.44996378
20606,0.03299938
20607,0.7046818
20608,0.37612256
20609,0.311349
20610,0.671644
20611,0.5670709
20612,0.1918313
20613,0.13576491
20614,0.12459502
20615,0.08409633
20616,0.46024543
20617,0.09236526
20618,0.94460267
20619,0.16847076
20620,0.26894626
20621,0.07584801
20622,0.27821568
20623,0.2904769
20624,0.6808139
20625,0.081830986
20626,0.15490353
20627,0.19483562
20628,0.14698814
20629,0.21190675
20630,0.9578253
20631,0.39220983
20632,0.8611756
20633,0.80215114
20634,0.33282083
20635,0.18396664
20636,0.05497757
20637,0.07815797
20638,0.04665843
20639,0.15279405
20640,0.51990145
20641,0.5798702
20642,0.09352356
20643,0.4091958
20644,0.3747431
20645,0.25470072
20646,0.19639328
20647,0.8330267
20648,0.12910222
20649,0.9737075
20650,0.71233547
20651,0.17624852
20652,0.10851297
20653,0.20569167
20654,0.06235388
20655,0.15574382
20656,0.16291822
20657,0.07475131
20658,0.3698691
20659,0.12337634
20660,0.1068955
20661,0.46781105
20662,0.30646554
20663,0.06665456
20664,0.61155593
20665,0.19432542
20666,0.57047856
20667,0.0637555
20668,0.3412192
20669,0.24350129
20670,0.25468034
20671,0.21209298
20672,0.51300746
20673,0.27033392
20674,0.10419076
20675,0.17146507
20676,0.23785555
20677,0.39111295
20678,0.097336486
20679,0.34221378
20680,0.08661587
20681,0.33392546
20682,0.23176305
20683,0.13860339
20684,0.37826037
20685,0.6209661
20686,0.11902868
20687,0.4323178
20688,0.09248415
20689,0.56611055
20690,0.11040114
20691,0.22191958
20692,0.11753776
20693,0.118639015
20694,0.8366091
20695,0.22978906
20696,0.070838794
20697,0.272195
20698,0.044830676
20699,0.111272976
20700,0.15643685
20701,0.93631876
20702,0.21388169
20703,0.10824958
20704,0.4281727
20705,0.3129755
20706,0.12154923
20707,0.6292502
20708,0.9420313
20709,0.40888247
20710,0.14599152
20711,0.17262574
20712,0.26681107
20713,0.31224236
20714,0.5316288
20715,0.6059288
20716,0.5707816
20717,0.4459015
20718,0.3968423
20719,0.15693592
20720,0.103960134
20721,0.18405163
20722,0.5552051
20723,0.18023784
20724,0.9235462
20725,0.1668733
20726,0.18368
20727,0.17060158
20728,0.8190422
20729,0.21441634
20730,0.5871234
20731,0.4488497
20732,0.42976904
20733,0.5481319
20734,0.412105
20735,0.9049393
20736,0.14650522
20737,0.2384165
20738,0.050298315
20739,0.89506096
20740,0.9774944
20741,0.9564129
20742,0.060935307
20743,0.11393469
20744,0.13615702
20745,0.53147274
20746,0.76505816
20747,0.15631394
20748,0.97864187
20749,0.51637673
20750,0.4288635
20751,0.79989445
20752,0.055540796
20753,0.3365167
20754,0.03848325
20755,0.14876297
20756,0.63421476
20757,0.10257129
20758,0.42729512
20759,0.5665362
20760,0.17703857
20761,0.46323982
20762,0.28639135
20763,0.8377206
20764,0.076878816
20765,0.92393225
20766,0.6430108
20767,0.16283636
20768,0.54975283
20769,0.600836
20770,0.6491535
20771,0.26369518
20772,0.27717707
20773,0.16940652
20774,0.13481793
20775,0.85470307
20776,0.890038
20777,0.061206184
20778,0.07346684
20779,0.27607557
20780,0.4451758
20781,0.60029864
20782,0.2255443
20783,0.06723044
20784,0.11862808
20785,0.08563829
20786,0.29403296
20787,0.2731662
20788,0.09804491
20789,0.054185852
20790,0.15441518
20791,0.5783422
20792,0.55192137
20793,0.39359647
20794,0.15458831
20795,0.16417493
20796,0.07597314
20797,0.112979345
20798,0.08653199
20799,0.9261435
20800,0.27843922
20801,0.89485365
20802,0.38570824
20803,0.19765674
20804,0.16541794
20805,0.14306769
20806,0.10401769
20807,0.40838465
20808,0.17226896
20809,0.25195962
20810,0.075676754
20811,0.051538315
20812,0.38367033
20813,0.06540986
20814,0.79711086
20815,0.23772
20816,0.7109166
20817,0.08356976
20818,0.10969805
20819,0.12810099
20820,0.2497727
20821,0.3275103
20822,0.058683217
20823,0.08289762
20824,0.39028057
20825,0.81102645
20826,0.57191336
20827,0.44369906
20828,0.09591425
20829,0.12112708
20830,0.18715511
20831,0.12619169
20832,0.53658384
20833,0.19888489
20834,0.1252461
20835,0.45910048
20836,0.43449432
20837,0.28540638
20838,0.5176636
20839,0.46454155
20840,0.08141179
20841,0.1528824
20842,0.24582621
20843,0.24029781
20844,0.047021788
20845,0.2575203
20846,0.81907964
20847,0.4144964
20848,0.6168757
20849,0.88529384
20850,0.57584995
20851,0.04058978
20852,0.5989911
20853,0.54164
20854,0.097853236
20855,0.5588673
20856,0.10818663
20857,0.36994928
20858,0.39705223
20859,0.5118053
20860,0.0926811
20861,0.22639646
20862,0.44153357
20863,0.134617
20864,0.13230804
20865,0.96597034
20866,0.91949046
20867,0.10717185
20868,0.10689145
20869,0.09596979
20870,0.79826915
20871,0.16738622
20872,0.13660574
20873,0.54065204
20874,0.112807654
20875,0.3476119
20876,0.1556114
20877,0.057524335
20878,0.92685574
20879,0.4629494
20880,0.07444599
20881,0.18957311
20882,0.7805421
20883,0.08643278
20884,0.047477633
20885,0.13669844
20886,0.84798115
20887,0.092710614
20888,0.26014346
20889,0.15624359
20890,0.28074333
20891,0.30291376
20892,0.06033835
20893,0.094554625
20894,0.16973996
20895,0.2385311
20896,0.5380399
20897,0.06886846
20898,0.17326112
20899,0.15387101
20900,0.06536672
20901,0.69560385
20902,0.84844124
20903,0.17791083
20904,0.101545066
20905,0.08054125
20906,0.09877116
20907,0.26747483
20908,0.12580793
20909,0.16071828
20910,0.11494965
20911,0.09008565
20912,0.5719294
20913,0.29068282
20914,0.3950327
20915,0.6396028
20916,0.5651419
20917,0.95537716
20918,0.6005249
20919,0.3298072
20920,0.15513414
20921,0.3339531
20922,0.06073755
20923,0.056884654
20924,0.2998989
20925,0.5519837
20926,0.2147718
20927,0.10169495
20928,0.4011661
20929,0.5908659
20930,0.052540507
20931,0.07194387
20932,0.038686104
20933,0.8899737
20934,0.5759721
20935,0.055979405
20936,0.24550743
20937,0.34298086
20938,0.55331737
20939,0.7896882
20940,0.08814002
20941,0.3075733
20942,0.05709225
20943,0.083442025
20944,0.04957244
20945,0.36674297
20946,0.3544842
20947,0.09535272
20948,0.13771021
20949,0.5127248
20950,0.17956255
20951,0.17335802
20952,0.69033337
20953,0.37979046
20954,0.140068
20955,0.25908223
20956,0.14657928
20957,0.090413295
20958,0.4948508
20959,0.3950409
20960,0.1343159
20961,0.123921834
20962,0.07260393
20963,0.084955096
20964,0.38717702
20965,0.22375262
20966,0.4564294
20967,0.48445112
20968,0.022145303
20969,0.98262376
20970,0.22461133
20971,0.69586384
20972,0.30583027
20973,0.07134737
20974,0.37385127
20975,0.4044492
20976,0.51784045
20977,0.6266981
20978,0.053787593
20979,0.47693014
20980,0.61143225
20981,0.08472061
20982,0.8037877
20983,0.044060443
20984,0.5122334
20985,0.09381372
20986,0.15587007
20987,0.32425997
20988,0.20181862
20989,0.23020047
20990,0.87663364
20991,0.05685421
20992,0.33937293
20993,0.59967834
20994,0.10646621
20995,0.18209566
20996,0.21498376
20997,0.12958002
20998,0.19172603
20999,0.47708714
21000,0.10471088
21001,0.2023427
21002,0.22799611
21003,0.124779224
21004,0.06483479
21005,0.03985119
21006,0.8426908
21007,0.23495743
21008,0.337641
21009,0.061128456
21010,0.15182833
21011,0.80526483
21012,0.09622168
21013,0.1269265
21014,0.71697265
21015,0.25045246
21016,0.24447149
21017,0.06348889
21018,0.38990805
21019,0.11505469
21020,0.18884699
21021,0.05297279
21022,0.09608675
21023,0.12102095
21024,0.5092858
21025,0.24457793
21026,0.046366356
21027,0.23137781
21028,0.32852897
21029,0.9825216
21030,0.15560172
21031,0.18965325
21032,0.18773225
21033,0.071124874
21034,0.18971631
21035,0.07459731
21036,0.04341216
21037,0.12740937
21038,0.68136734
21039,0.17993696
21040,0.10002243
21041,0.5987101
21042,0.19250791
21043,0.082631044
21044,0.14190446
21045,0.2593325
21046,0.33200362
21047,0.7760238
21048,0.9605343
21049,0.46486378
21050,0.23683737
21051,0.44866276
21052,0.35087895
21053,0.32317236
21054,0.12017514
21055,0.2123008
21056,0.29180533
21057,0.3027439
21058,0.21762668
21059,0.28541222
21060,0.10871927
21061,0.8088336
21062,0.36160874
21063,0.524971
21064,0.46461064
21065,0.07993706
21066,0.2518434
21067,0.20728688
21068,0.060107317
21069,0.55718505
21070,0.7464679
21071,0.54691786
21072,0.11430964
21073,0.14066537
21074,0.17239355
21075,0.15880683
21076,0.2919512
21077,0.388496
21078,0.36394945
21079,0.043997485
21080,0.2689479
21081,0.5385495
21082,0.6565838
21083,0.39890027
21084,0.19549789
21085,0.06441315
21086,0.08518464
21087,0.23183492
21088,0.08458852
21089,0.18841894
21090,0.08921229
21091,0.5836863
21092,0.04335867
21093,0.25996202
21094,0.13373893
21095,0.31162053
21096,0.097784095
21097,0.19867371
21098,0.15735474
21099,0.47243547
21100,0.17827843
21101,0.049363755
21102,0.27751336
21103,0.102897376
21104,0.860923
21105,0.5734631
21106,0.3795084
21107,0.2966049
21108,0.09782588
21109,0.23414929
21110,0.9127257
21111,0.12814538
21112,0.3548042
21113,0.09843502
21114,0.06575433
21115,0.5597736
21116,0.07439453
21117,0.9078923
21118,0.37960175
21119,0.922906
21120,0.6319685
21121,0.6453923
21122,0.15818885
21123,0.3258923
21124,0.1587477
21125,0.5642806
21126,0.4791149
21127,0.10215801
21128,0.1830413
21129,0.09030643
21130,0.2938837
21131,0.12952633
21132,0.04499887
21133,0.1818016
21134,0.6777848
21135,0.053902216
21136,0.14294957
21137,0.942184
21138,0.1990195
21139,0.08036958
21140,0.22292365
21141,0.19440214
21142,0.653165
21143,0.53857857
21144,0.19143236
21145,0.50325257
21146,0.3453226
21147,0.21878703
21148,0.92723346
21149,0.11431494
21150,0.24717432
21151,0.12715133
21152,0.085834526
21153,0.22980458
21154,0.031689867
21155,0.059067808
21156,0.3247544
21157,0.9824421
21158,0.11647635
21159,0.104267895
21160,0.44458634
21161,0.73617905
21162,0.02297524
21163,0.41759858
21164,0.405997
21165,0.6424625
21166,0.16172704
21167,0.31490195
21168,0.27349195
21169,0.036500115
21170,0.8083473
21171,0.61040854
21172,0.8053866
21173,0.49742913
21174,0.16122548
21175,0.07790631
21176,0.17520641
21177,0.26084772
21178,0.7228865
21179,0.2443549
21180,0.3617437
21181,0.40622538
21182,0.53564817
21183,0.064324304
21184,0.29770058
21185,0.9831534
21186,0.12706807
21187,0.08595822
21188,0.043046866
21189,0.5033784
21190,0.3595085
21191,0.02256966
21192,0.9064561
21193,0.9407166
21194,0.76677066
21195,0.73225695
21196,0.12559666
21197,0.8504242
21198,0.82205665
21199,0.10017716
21200,0.4685455
21201,0.64476526
21202,0.08319149
21203,0.06683552
21204,0.8702613
21205,0.12175324
21206,0.4729324
21207,0.15847108
21208,0.060608484
21209,0.9110344
21210,0.29849246
21211,0.32736635
21212,0.043189533
21213,0.29345697
21214,0.4237654
21215,0.28784922
21216,0.07347111
21217,0.080433086
21218,0.08468319
21219,0.083215155
21220,0.92796
21221,0.051886313
21222,0.69525313
21223,0.13696381
21224,0.1865344
21225,0.15534154
21226,0.17040493
21227,0.026392374
21228,0.7555417
21229,0.7977835
21230,0.75557655
21231,0.03846762
21232,0.32982352
21233,0.12831269
21234,0.86825037
21235,0.2459606
21236,0.07935453
21237,0.6625921
21238,0.23038922
21239,0.90122336
21240,0.86359537
21241,0.07210914
21242,0.08678154
21243,0.53780043
21244,0.34488785
21245,0.1566126
21246,0.21473148
21247,0.24662553
21248,0.09555874
21249,0.21514317
21250,0.2260012
21251,0.4750445
21252,0.59769076
21253,0.19883157
21254,0.32227215
21255,0.23019698
21256,0.39526284
21257,0.30399925
21258,0.91250527
21259,0.097860284
21260,0.19582102
21261,0.05624419
21262,0.12068711
21263,0.88311744
21264,0.3750743
21265,0.22293389
21266,0.4734266
21267,0.16937526
21268,0.062489294
21269,0.9211775
21270,0.28666216
21271,0.24353984
21272,0.069093525
21273,0.054895937
21274,0.06184418
21275,0.47956967
21276,0.03094264
21277,0.86290014
21278,0.06199335
21279,0.17959222
21280,0.51242846
21281,0.95243627
21282,0.23532562
21283,0.73406345
21284,0.13650005
21285,0.073809676
21286,0.5662008
21287,0.061761938
21288,0.078686774
21289,0.68130064
21290,0.21654485
21291,0.11086725
21292,0.19352189
21293,0.7536698
21294,0.086470865
21295,0.16388491
21296,0.84472686
21297,0.9203905
21298,0.13211925
21299,0.15451203
21300,0.21727948
21301,0.14286472
21302,0.29014233
21303,0.16208972
21304,0.8109778
21305,0.80082023
21306,0.2233303
21307,0.11033721
21308,0.06629074
21309,0.19699116
21310,0.45727223
21311,0.76661325
21312,0.044818826
21313,0.38082227
21314,0.29765186
21315,0.07117095
21316,0.08238919
21317,0.0498117
21318,0.46684557
21319,0.031007355
21320,0.17158721
21321,0.07332755
21322,0.40204555
21323,0.5404689
21324,0.3554737
21325,0.14577444
21326,0.76736677
21327,0.5094288
21328,0.9290196
21329,0.8256673
21330,0.4522829
21331,0.093075596
21332,0.9034134
21333,0.68121296
21334,0.20746955
21335,0.20329946
21336,0.896626
21337,0.12876387
21338,0.8299037
21339,0.46727872
21340,0.47437203
21341,0.6380871
21342,0.21606563
21343,0.32963204
21344,0.58610994
21345,0.38471285
21346,0.45381168
21347,0.31755778
21348,0.09782535
21349,0.17199963
21350,0.6019948
21351,0.13564935
21352,0.062519476
21353,0.55134773
21354,0.07342851
21355,0.26549643
21356,0.22996803
21357,0.48084036
21358,0.29950082
21359,0.4206528
21360,0.5943422
21361,0.30380142
21362,0.13833791
21363,0.15109366
21364,0.34781662
21365,0.060965408
21366,0.27272215
21367,0.052217096
21368,0.3617292
21369,0.11356984
21370,0.13248904
21371,0.9401909
21372,0.9389995
21373,0.56785744
21374,0.78588766
21375,0.941275
21376,0.24314079
21377,0.44548917
21378,0.17346099
21379,0.62331647
21380,0.29432264
21381,0.18695077
21382,0.9739468
21383,0.9001806
21384,0.84115463
21385,0.23202226
21386,0.20705369
21387,0.29545817
21388,0.08147965
21389,0.5355461
21390,0.21293694
21391,0.097192794
21392,0.5098873
21393,0.2223191
21394,0.078685135
21395,0.5996031
21396,0.09231025
21397,0.25721732
21398,0.14695112
21399,0.33942285
21400,0.14597435
21401,0.87819165
21402,0.32420176
21403,0.4672009
21404,0.12343217
21405,0.34405717
21406,0.13480389
21407,0.6079453
21408,0.96432054
21409,0.546571
21410,0.101249725
21411,0.30522016
21412,0.0728595
21413,0.46973592
21414,0.51374316
21415,0.9796846
21416,0.6667644
21417,0.09187764
21418,0.15906614
21419,0.11263093
21420,0.1489587
21421,0.21095128
21422,0.10160115
21423,0.32264298
21424,0.193726
21425,0.1556979
21426,0.19474725
21427,0.025186392
21428,0.10887795
21429,0.035005372
21430,0.18385883
21431,0.10896389
21432,0.16306296
21433,0.07850343
21434,0.16201167
21435,0.1942109
21436,0.13153112
21437,0.1298696
21438,0.19972335
21439,0.52140164
21440,0.31200108
21441,0.5636028
21442,0.12689796
21443,0.24452269
21444,0.7756969
21445,0.23207271
21446,0.8979683
21447,0.6308016
21448,0.73367107
21449,0.66172487
21450,0.05906294
21451,0.07562363
21452,0.76835036
21453,0.52763015
21454,0.27341858
21455,0.56304884
21456,0.13326386
21457,0.16907956
21458,0.2714351
21459,0.6013993
21460,0.28572187
21461,0.272389
21462,0.20839737
21463,0.6499551
21464,0.29602006
21465,0.31801718
21466,0.34411225
21467,0.041181188
21468,0.5741958
21469,0.55789113
21470,0.583283
21471,0.22323419
21472,0.44202662
21473,0.07404402
21474,0.06027033
21475,0.19249263
21476,0.22663377
21477,0.115025155
21478,0.13827918
21479,0.76302636
21480,0.44811726
21481,0.9560103
21482,0.5742356
21483,0.48510206
21484,0.24797173
21485,0.52776325
21486,0.7868127
21487,0.63001996
21488,0.08782377
21489,0.17166851
21490,0.114218
21491,0.3583083
21492,0.086994246
21493,0.28276193
21494,0.5401295
21495,0.6800556
21496,0.64414567
21497,0.9904289
21498,0.118952304
21499,0.15424666
21500,0.43671298
21501,0.67846644
21502,0.17636876
21503,0.98878914
21504,0.39778718
21505,0.256171
21506,0.17116937
21507,0.44878522
21508,0.45301357
21509,0.12862475
21510,0.0849557
21511,0.53624845
21512,0.14867216
21513,0.135983
21514,0.05735324
21515,0.055292077
21516,0.14449222
21517,0.3047918
21518,0.08556568
21519,0.75965077
21520,0.06692717
21521,0.86060584
21522,0.9222524
21523,0.9523677
21524,0.08295688
21525,0.94827175
21526,0.3280467
21527,0.22885753
21528,0.34987876
21529,0.89164066
21530,0.9814026
21531,0.109231696
21532,0.1460891
21533,0.78407115
21534,0.12431145
21535,0.07637401
21536,0.12540819
21537,0.2044093
21538,0.22308737
21539,0.058396697
21540,0.08346902
21541,0.8483257
21542,0.26736373
21543,0.0989752
21544,0.03671196
21545,0.126434
21546,0.2795401
21547,0.14781038
21548,0.11649837
21549,0.61254096
21550,0.15738752
21551,0.20691049
21552,0.9288678
21553,0.9007787
21554,0.076965205
21555,0.18073206
21556,0.4144486
21557,0.17830224
21558,0.3103952
21559,0.53793144
21560,0.5348434
21561,0.07750497
21562,0.11377556
21563,0.08090653
21564,0.15627
21565,0.17966579
21566,0.20176238
21567,0.97439617
21568,0.043075867
21569,0.07942387
21570,0.08724513
21571,0.21857956
21572,0.40168738
21573,0.1570799
21574,0.08559644
21575,0.16083963
21576,0.94807035
21577,0.06624676
21578,0.7205044
21579,0.8834784
21580,0.26404694
21581,0.36416787
21582,0.36655006
21583,0.05657909
21584,0.0931812
21585,0.109900504
21586,0.053418588
21587,0.06798508
21588,0.06782937
21589,0.12945022
21590,0.18210565
21591,0.67658126
21592,0.17320319
21593,0.24088292
21594,0.19783083
21595,0.10316451
21596,0.2681652
21597,0.07856243
21598,0.5548837
21599,0.30677947
21600,0.67935985
21601,0.050267454
21602,0.7671597
21603,0.25501582
21604,0.17448054
21605,0.90874356
21606,0.44749314
21607,0.20275281
21608,0.82876444
21609,0.78351843
21610,0.14007697
21611,0.30269793
21612,0.15178531
21613,0.25246984
21614,0.09656037
21615,0.21796009
21616,0.42607015
21617,0.08891523
21618,0.1575839
21619,0.055476826
21620,0.9070255
21621,0.75484896
21622,0.04353737
21623,0.9776667
21624,0.2524957
21625,0.3152961
21626,0.13548374
21627,0.48376086
21628,0.73588145
21629,0.089411795
21630,0.96470934
21631,0.2130283
21632,0.07204035
21633,0.6041767
21634,0.17324905
21635,0.42496505
21636,0.50374186
21637,0.15137321
21638,0.17289118
21639,0.47385073
21640,0.78047925
21641,0.056373175
21642,0.70337063
21643,0.0923588
21644,0.07745048
21645,0.81201756
21646,0.128891
21647,0.13053022
21648,0.74745834
21649,0.49789
21650,0.1105348
21651,0.47598827
21652,0.9091319
21653,0.41836816
21654,0.0739042
21655,0.11205905
21656,0.5631636
21657,0.19383653
21658,0.074265786
21659,0.17898875
21660,0.0636086
21661,0.06261333
21662,0.0972299
21663,0.5187235
21664,0.42265415
21665,0.31980273
21666,0.3276625
21667,0.40180543
21668,0.75563866
21669,0.10312829
21670,0.9513491
21671,0.068324454
21672,0.17496645
21673,0.2519736
21674,0.12437075
21675,0.8948655
21676,0.32037434
21677,0.6118005
21678,0.060702827
21679,0.7011956
21680,0.8446118
21681,0.43533218
21682,0.3549668
21683,0.06301717
21684,0.6491404
21685,0.26613012
21686,0.29564974
21687,0.08341862
21688,0.16798486
21689,0.6551007
21690,0.2194316
21691,0.46339992
21692,0.29821476
21693,0.21063438
21694,0.40390894
21695,0.81371874
21696,0.43779474
21697,0.6773635
21698,0.6370399
21699,0.082932055
21700,0.39881653
21701,0.28288823
21702,0.11123963
21703,0.11643405
21704,0.03836204
21705,0.18684873
21706,0.06974054
21707,0.25210258
21708,0.062327106
21709,0.037543114
21710,0.54373705
21711,0.9876872
21712,0.55336565
21713,0.5177547
21714,0.4811117
21715,0.7534889
21716,0.13732731
21717,0.093185686
21718,0.03431591
21719,0.4840313
21720,0.040580664
21721,0.45106733
21722,0.8113124
21723,0.36429387
21724,0.13255948
21725,0.3079001
21726,0.75301945
21727,0.027809508
21728,0.08961722
21729,0.06677483
21730,0.11433893
21731,0.07908226
21732,0.05285059
21733,0.06741527
21734,0.25917616
21735,0.7326949
21736,0.08555016
21737,0.24922796
21738,0.06572099
21739,0.33849293
21740,0.21617608
21741,0.77234304
21742,0.23348024
21743,0.44674084
21744,0.052652314
21745,0.339526
21746,0.08435069
21747,0.22223006
21748,0.37203592
21749,0.97600526
21750,0.21816291
21751,0.77138186
21752,0.024730394
21753,0.45115745
21754,0.48079988
21755,0.32096446
21756,0.30167338
21757,0.7952674
21758,0.122331105
21759,0.22563894
21760,0.604568
21761,0.4531603
21762,0.4336513
21763,0.1989223
21764,0.18902172
21765,0.7110113
21766,0.03848256
21767,0.7182656
21768,0.5731271
21769,0.5173711
21770,0.4084214
21771,0.113316104
21772,0.8621066
21773,0.18214253
21774,0.83941865
21775,0.09588855
21776,0.120974615
21777,0.04580092
21778,0.117477134
21779,0.3153831
21780,0.65514886
21781,0.13486072
21782,0.17964196
21783,0.9425146
21784,0.118778914
21785,0.23552574
21786,0.6808554
21787,0.14662515
21788,0.42043382
21789,0.19185622
21790,0.072663486
21791,0.13849443
21792,0.15463609
21793,0.098647505
21794,0.08709876
21795,0.1658306
21796,0.4190489
21797,0.4566927
21798,0.4824049
21799,0.78003
21800,0.13120058
21801,0.055667214
21802,0.088248745
21803,0.39515987
21804,0.30587623
21805,0.026372759
21806,0.5035809
21807,0.69227415
21808,0.20238493
21809,0.04921582
21810,0.66599476
21811,0.31145096
21812,0.07237801
21813,0.034026902
21814,0.20903954
21815,0.1958407
21816,0.058191866
21817,0.6673007
21818,0.16829588
21819,0.3386816
21820,0.062162902
21821,0.5545734
21822,0.035023425
21823,0.20494282
21824,0.15150493
21825,0.24163349
21826,0.5352841
21827,0.60705817
21828,0.7860263
21829,0.17194046
21830,0.2583622
21831,0.676267
21832,0.3833909
21833,0.7187733
21834,0.15716222
21835,0.3412359
21836,0.12265926
21837,0.101801544
21838,0.97411114
21839,0.26073036
21840,0.26299706
21841,0.09586749
21842,0.025924591
21843,0.093946636
21844,0.04730707
21845,0.3991317
21846,0.06149433
21847,0.12940857
21848,0.27746895
21849,0.3942684
21850,0.14510834
21851,0.14272705
21852,0.7668392
21853,0.27510965
21854,0.36335483
21855,0.20224808
21856,0.38233584
21857,0.082396075
21858,0.36594337
21859,0.1398529
21860,0.07026439
21861,0.07936693
21862,0.1116492
21863,0.17432733
21864,0.7971017
21865,0.8960087
21866,0.1126756
21867,0.43741786
21868,0.12426262
21869,0.13028666
21870,0.10524795
21871,0.8308377
21872,0.110583305
21873,0.33588555
21874,0.08779439
21875,0.76995164
21876,0.3036372
21877,0.13065624
21878,0.10604772
21879,0.19385995
21880,0.12581284
21881,0.12975927
21882,0.3509794
21883,0.15518303
21884,0.06977572
21885,0.63346606
21886,0.124174654
21887,0.43280748
21888,0.5622393
21889,0.28087085
21890,0.117612354
21891,0.6619614
21892,0.86575
21893,0.96067727
21894,0.33471072
21895,0.028875554
21896,0.32805675
21897,0.50602233
21898,0.16981655
21899,0.52685505
21900,0.14968006
21901,0.16694117
21902,0.2204192
21903,0.061480984
21904,0.41496956
21905,0.9249406
21906,0.24718802
21907,0.10073018
21908,0.69674134
21909,0.1724836
21910,0.20980676
21911,0.11550471
21912,0.2776405
21913,0.50702167
21914,0.15921697
21915,0.86566573
21916,0.4522339
21917,0.21938862
21918,0.31683725
21919,0.10673809
21920,0.0643544
21921,0.097297154
21922,0.6444963
21923,0.7385434
21924,0.14145115
21925,0.82116824
21926,0.1417515
21927,0.22665508
21928,0.3871938
21929,0.22088291
21930,0.17246822
21931,0.1846981
21932,0.86654806
21933,0.9873497
21934,0.16781549
21935,0.06055903
21936,0.19699675
21937,0.09536561
21938,0.3063219
21939,0.43598446
21940,0.843452
21941,0.8817022
21942,0.04483124
21943,0.16587493
21944,0.93873215
21945,0.2811455
21946,0.24820453
21947,0.058152106
21948,0.42008784
21949,0.10073853
21950,0.09778002
21951,0.18882687
21952,0.056739043
21953,0.94665426
21954,0.72334343
21955,0.18278822
21956,0.21199898
21957,0.09078989
21958,0.5290172
21959,0.19130993
21960,0.38813207
21961,0.10169693
21962,0.47084117
21963,0.039444454
21964,0.22019413
21965,0.123304494
21966,0.037086688
21967,0.32569188
21968,0.39559284
21969,0.27533937
21970,0.13455552
21971,0.025413215
21972,0.47328568
21973,0.34456822
21974,0.02846803
21975,0.15382546
21976,0.100012206
21977,0.12151671
21978,0.88781023
21979,0.05847475
21980,0.09869831
21981,0.1500105
21982,0.13982356
21983,0.082464784
21984,0.10510215
21985,0.64019334
21986,0.20792812
21987,0.16007371
21988,0.1760522
21989,0.79357284
21990,0.8661104
21991,0.82112354
21992,0.12674111
21993,0.6321423
21994,0.45731556
21995,0.6797919
21996,0.06276593
21997,0.067038074
21998,0.06482761
21999,0.26112902
22000,0.32363403
22001,0.0931777
22002,0.5561545
22003,0.64486337
22004,0.48496565
22005,0.07468483
22006,0.11816754
22007,0.12138041
22008,0.053108476
22009,0.094587415
22010,0.23584175
22011,0.058458216
22012,0.26846683
22013,0.033970464
22014,0.13243529
22015,0.25134394
22016,0.17469107
22017,0.08096468
22018,0.04679379
22019,0.08422346
22020,0.9229872
22021,0.9360327
22022,0.07911755
22023,0.46716353
22024,0.04975716
22025,0.20352045
22026,0.07506749
22027,0.8270026
22028,0.0480898
22029,0.12621628
22030,0.46496725
22031,0.97068685
22032,0.57396144
22033,0.7732147
22034,0.8974411
22035,0.5123015
22036,0.091370605
22037,0.1360161
22038,0.26256672
22039,0.8603323
22040,0.8586028
22041,0.17551333
22042,0.9590647
22043,0.28827217
22044,0.15484525
22045,0.31390214
22046,0.4027144
22047,0.45450905
22048,0.39361185
22049,0.687593
22050,0.34211668
22051,0.13363366
22052,0.12597023
22053,0.3718456
22054,0.33886072
22055,0.41199484
22056,0.26063892
22057,0.17650607
22058,0.19932832
22059,0.17847219
22060,0.3785077
22061,0.83469576
22062,0.5343881
22063,0.27350438
22064,0.2054814
22065,0.2894782
22066,0.20830642
22067,0.052410215
22068,0.36849913
22069,0.7097116
22070,0.1493575
22071,0.052746058
